Great Britain,7,36
Mexico,10,36
Ukraine,4,36
Brazil,1,37
France,9,37
Germany,5,37
India,9,37
Mexico,9,37
Australia,5,38
Brazil,2,38
France,28,38
India,7,38
Australia,2,39
India,20,39
Korea,14,39
Ukraine,10,39
Brazil,7,40
France,6,40
Iran,4,40
Ireland,5,40
Russia,3,40
Ukraine,15,40
France,7,41
India,4,41
Ireland,20,41
Ukraine,10,41
Australia,10,42
Great Britain,8,42
Iran,2,42
Mexico,5,42
Australia,4,43
Germany,3,43
India,8,43
Iran,4,43
Japan,5,43
Korea,6,43
France,10,44
India,3,44
Mexico,7,44
China,5,45
France,1,45
Japan,2,45
Korea,13,45
Mexico,4,45
India,6,46
Korea,4,46
Russia,8,46
United States,3,46
China,13,47
India,9,47
Russia,7,47
Brazil,10,48
Japan,9,48
Korea,10,48
Russia,4,48
France,10,49
Germany,2,49
United States,5,49
China,7,50
Japan,8,50
Ukraine,3,50
France,1,51
Ireland,10,51
Japan,18,51
Mexico,8,51
Ukraine,7,51
Brazil,9,52
Germany,8,52
Iran,7,52
United States,7,52
China,8,53
France,6,53
India,10,53
Ireland,4,53
Korea,8,53
Ukraine,7,53
Australia,5,54
Japan,15,54
Brazil,8,55
India,16,55
Japan,7,55
United States,8,55
Brazil,13,56
Great Britain,2,56
India,13,56
Japan,7,56
Korea,5,56
Mexico,3,56
United States,9,56
Brazil,6,57
Germany,17,57
India,2,57
Russia,4,57
United States,10,57
Australia,4,58
Brazil,7,58
China,12,58
China,7,59
Germany,9,59
Iran,2,59
Japan,7,59
Russia,13,59
Ukraine,10,59
United States,15,59
Great Britain,5,60
Japan,5,60
Mexico,14,60
Brazil,22,61
China,7,61
Great Britain,2,61
India,7,61
Ukraine,15,61
United States,6,61
Brazil,8,62
China,8,62
Germany,7,62
Great Britain,8,62
Iran,7,62
Japan,13,62
Korea,7,62
Russia,6,62
Germany,1,63
United States,7,63
Brazil,5,64
China,4,64
Mexico,6,64
Ukraine,18,64
United States,5,64
Germany,1,65
India,8,65
Ireland,15,65
Korea,2,65
Mexico,9,65
Australia,7,66
Germany,10,66
Great Britain,4,66
India,8,66
Ireland,6,66
Mexico,8,66
Russia,11,66
Brazil,5,67
China,5,67
Great Britain,1,67
Japan,2,67
Korea,11,67
Mexico,4,67
United States,5,67
Australia,2,68
Ireland,5,68
Japan,5,68
Mexico,4,68
Ukraine,1,68
Brazil,8,69
Germany,9,69
Great Britain,8,69
Ireland,1,69
Russia,7,69
Australia,7,70
Germany,2,70
Great Britain,4,70
India,6,70
Japan,15,70
Korea,16,70
Mexico,10,70
Russia,8,70
Ukraine,7,70
Australia,10,71
Great Britain,1,71
Ireland,9,71
Korea,9,71
Russia,9,71
Australia,3,72
China,10,72
Germany,3,72
Great Britain,6,72
India,3,72
Ireland,5,72
Mexico,3,72
United States,6,72
Brazil,12,73
China,5,73
Japan,9,73
Russia,15,73
Brazil,9,74
France,3,74
Iran,7,74
Japan,9,74
Russia,7,74
United States,8,74
Australia,1,75
Germany,8,75
India,9,75
Iran,7,75
Japan,5,75
Australia,4,76
Brazil,4,76
Russia,8,76
Iran,2,77
Mexico,6,77
Australia,9,78
Brazil,8,78
China,13,78
France,3,78
India,11,78
Iran,8,78
Ireland,10,78
Korea,2,78
Ukraine,19,78
Australia,8,79
China,1,79
France,3,79
Great Britain,22,79
India,10,79
Ireland,5,79
Mexico,1,79
Australia,5,80
Brazil,2,80
Great Britain,4,80
Ireland,8,80
Japan,1,80
Russia,8,80
Brazil,9,81
China,2,81
France,9,81
Great Britain,3,81
India,9,81
Ireland,6,81
Japan,7,81
Korea,8,81
Mexico,7,81
Ukraine,5,81
Brazil,4,82
India,21,82
Iran,7,82
Japan,8,82
Russia,9,82
Australia,19,83
China,10,83
France,9,83
Germany,8,83
Great Britain,10,83
India,7,83
Iran,6,83
Ireland,7,83
Korea,11,83
Mexico,11,83
Russia,3,83
Ukraine,25,83
Australia,22,84
Germany,9,84
Great Britain,6,84
India,7,84
Russia,3,84
Australia,11,85
Brazil,10,85
India,10,85
Iran,25,85
Korea,7,85
Russia,5,85
Brazil,7,86
China,11,86
India,5,86
Iran,5,86
Japan,9,86
Korea,8,86
Mexico,18,86
Ukraine,9,86
Brazil,18,87
China,14,87
Great Britain,9,87
Japan,8,87
Mexico,3,87
United States,5,87
China,2,91
Germany,7,91
Great Britain,5,91
Australia,9,92
Ireland,8,92
Australia,5,93
Brazil,10,93
Iran,10,94
Russia,2,94
Australia,10,95
Korea,2,95
Russia,13,95
Brazil,1,96
Iran,4,96
Mexico,4,97
Russia,2,97
France,3,98
Germany,4,98
Ireland,4,98
Mexico,1,98
Brazil,9,99
Germany,2,99
Japan,2,99
France,10,100
India,5,100
Iran,6,100
Ukraine,8,100
United States,5,100
Great Britain,5,101
Iran,8,101
Ireland,1,101
Ukraine,4,101
Australia,9,102
China,8,102
India,16,102
Ireland,1,102
France,16,103
Germany,7,103
Brazil,18,104
Ireland,7,104
Korea,17,104
Australia,12,105
Brazil,12,105
China,9,105
India,9,105
Ukraine,1,105
France,16,106
Great Britain,3,106
India,10,106
Mexico,3,106
United States,4,106
Iran,10,107
France,4,108
Korea,5,108
Mexico,4,108
Brazil,9,109
Great Britain,4,109
Mexico,12,109
Brazil,6,110
Germany,4,110
Korea,10,110
Australia,11,111
Brazil,2,111
India,4,111
Iran,3,111
United States,9,111
France,10,112
Great Britain,3,112
Iran,8,112
Ireland,6,112
Mexico,8,112
Ukraine,9,112
China,13,113
Great Britain,1,113
India,10,113
Japan,3,113
Korea,6,113
Mexico,7,113
Ukraine,18,113
United States,3,113
China,9,114
Ireland,7,114
Korea,4,114
United States,9,114
Brazil,2,115
Iran,5,115
Japan,1,115
Mexico,2,115
China,8,116
France,2,116
Great Britain,18,116
China,3,117
France,7,117
Great Britain,4,117
India,5,117
Ireland,10,117
United States,9,117
Brazil,1,118
Great Britain,8,118
Russia,9,118
Australia,7,121
Germany,3,121
Russia,8,121
China,1,122
Mexico,5,122
Ireland,1,123
United States,9,124
Australia,8,125
Germany,4,125
Australia,8,126
China,18,126
France,4,126
Germany,6,126
India,3,127
Mexico,6,127
Russia,4,127
Ukraine,4,127
Germany,6,128
Iran,2,128
Japan,8,129
Korea,3,129
Ireland,4,130
Korea,8,130
Ireland,8,131
Japan,8,131
Russia,15,131
United States,4,131
Germany,3,132
India,8,132
Germany,10,133
Russia,8,133
Great Britain,10,134
Japan,1,134
Mexico,4,134
Brazil,3,135
Ireland,14,135
Japan,10,135
Russia,4,135
Ukraine,10,135
India,9,136
Brazil,5,137
Mexico,9,137
Australia,8,138
Brazil,8,138
China,7,138
Australia,21,139
Brazil,10,139
France,7,139
Great Britain,2,139
Mexico,4,139
Australia,5,140
France,4,140
Mexico,10,140
Germany,5,141
Mexico,8,141
Brazil,1,142
Korea,8,142
United States,9,143
Brazil,2,144
Ukraine,5,144
China,5,145
Iran,7,145
Japan,4,145
Russia,7,145
United States,7,145
Brazil,4,146
France,6,146
Great Britain,9,146
Korea,6,146
Mexico,1,146
Brazil,5,147
France,5,148
India,4,148
Japan,8,148
Mexico,8,148
Ukraine,4,148
Great Britain,10,152
India,12,152
Russia,10,152
Brazil,4,153
France,2,153
Great Britain,6,153
India,7,153
Korea,4,153
China,8,154
France,15,154
Iran,4,154
Japan,5,154
Korea,6,154
Mexico,2,154
United States,15,154
Australia,4,155
Brazil,20,155
China,5,155
France,4,155
Germany,8,155
India,11,155
Japan,4,155
Korea,7,155
Mexico,17,155
United States,4,155
China,14,156
France,10,156
Germany,10,156
Great Britain,8,156
India,1,156
Iran,2,156
Ireland,10,156
Korea,10,156
China,9,157
India,5,157
Japan,8,157
Mexico,8,157
Russia,10,157
United States,4,157
China,8,158
Great Britain,6,158
Ireland,8,158
Korea,11,158
Mexico,5,158
Ukraine,10,158
Great Britain,7,159
Ireland,17,159
Korea,6,159
Russia,7,159
Ukraine,3,159
United States,3,159
Australia,1,160
Germany,5,160
India,3,160
Iran,3,160
Ireland,6,160
Russia,22,160
United States,8,160
Australia,2,161
France,7,161
Great Britain,10,161
Ireland,6,161
Korea,8,161
Russia,4,161
Ukraine,1,161
United States,6,161
Australia,3,162
Brazil,4,162
China,8,162
France,10,162
Mexico,9,162
United States,1,162
Australia,13,163
Brazil,3,163
China,20,163
Germany,6,163
Iran,10,163
Russia,24,163
United States,9,163
Brazil,1,164
France,14,164
Germany,12,164
Great Britain,6,164
India,2,164
Iran,1,164
Ireland,4,164
Japan,5,164
Mexico,8,164
Russia,1,164
United States,11,164
Brazil,5,165
China,2,165
France,10,165
Great Britain,2,165
Korea,4,165
Mexico,7,165
Ukraine,7,165
United States,5,165
Brazil,13,166
China,10,166
France,9,166
Germany,8,166
Korea,5,166
Russia,12,166
Ukraine,7,166
Australia,13,167
France,8,167
Iran,2,167
Ireland,8,167
Korea,2,167
Mexico,4,167
United States,5,167
Brazil,4,168
Great Britain,7,168
Ireland,4,168
Korea,13,168
Mexico,4,168
Russia,10,168
Ukraine,17,168
United States,6,168
Australia,2,169
Great Britain,1,169
Korea,16,169
Mexico,7,169
China,3,170
Germany,7,170
Iran,26,170
Japan,13,170
Russia,1,170
United States,9,170
Australia,6,171
China,9,171
France,5,171
Ireland,10,171
Japan,9,171
Mexico,10,171
Australia,7,172
Brazil,10,172
China,1,172
France,23,172
Germany,12,172
Great Britain,6,172
India,9,172
Iran,3,172
Japan,7,172
Korea,4,172
Russia,14,172
United States,6,172
Brazil,3,173
India,5,173
Korea,6,173
Russia,5,173
Ukraine,9,173
Brazil,9,174
China,3,174
France,10,174
Great Britain,5,174
Korea,5,174
Ukraine,33,174
Brazil,5,175
China,3,175
France,3,175
Great Britain,13,175
Korea,9,175
Russia,25,175
Ukraine,7,175
Australia,3,176
Brazil,18,176
India,5,176
Iran,2,176
Ireland,2,176
Japan,6,176
China,4,177
France,7,177
Germany,16,177
Great Britain,8,177
Iran,10,177
Ireland,3,177
Mexico,10,177
Australia,16,178
Great Britain,14,178
Ireland,2,178
Korea,11,178
Russia,9,178
Ukraine,12,178
United States,14,178
France,4,179
Great Britain,5,179
India,8,179
Iran,5,179
Japan,4,179
Russia,1,179
Brazil,10,182
China,5,182
France,4,182
Germany,3,182
India,9,182
Ireland,24,182
Mexico,9,182
Russia,6,182
Australia,2,183
France,12,183
Germany,12,183
Mexico,7,183
Russia,25,183
Ukraine,1,183
United States,3,183
Australia,3,184
France,15,184
Germany,19,184
Iran,6,184
Ireland,42,184
Korea,20,184
Ukraine,22,184
United States,8,184
China,10,185
France,13,185
Great Britain,7,185
India,1,185
Ireland,6,185
Japan,3,185
Mexico,4,185
Ukraine,10,185
United States,18,185
Australia,4,186
Germany,2,186
India,9,186
Japan,12,186
Russia,10,186
United States,2,186
Australia,7,187
Korea,3,187
Russia,2,187
Ukraine,1,187
Brazil,3,188
China,5,188
France,15,188
Great Britain,7,188
Ireland,10,188
Ukraine,4,188
Germany,6,189
India,12,189
Iran,1,189
Russia,4,189
Ukraine,2,189
Australia,5,190
China,3,190
France,14,190
Ireland,4,190
Japan,7,190
Russia,3,190
Ukraine,14,190
Great Britain,2,191
India,20,191
Ireland,5,191
Korea,9,191
Ukraine,12,191
United States,6,191
Australia,12,192
France,10,192
Ukraine,3,192
United States,7,192
Australia,10,193
Iran,10,193
Ireland,4,193
Japan,2,193
Russia,5,193
Ukraine,9,193
United States,12,193
Germany,4,194
Iran,2,194
Japan,4,194
Korea,12,194
Ukraine,18,194
United States,4,194
France,3,195
Great Britain,1,195
India,9,195
Iran,5,195
Ireland,9,195
Japan,10,195
Mexico,12,195
Russia,6,195
Australia,6,196
Germany,4,196
Great Britain,9,196
India,8,196
Japan,3,196
Australia,9,197
Brazil,9,197
France,10,197
Germany,2,197
Ireland,4,197
Japan,10,197
Korea,16,197
Mexico,1,197
China,4,198
Germany,4,198
Great Britain,2,198
India,6,198
Ireland,10,198
Japan,8,198
Mexico,7,198
Ukraine,6,198
Australia,9,199
China,10,199
Germany,10,199
Iran,9,199
Mexico,6,199
Russia,4,199
Brazil,4,200
Ireland,8,200
Mexico,3,200
Ukraine,8,200
Australia,1,201
Brazil,2,201
India,2,201
Russia,7,201
Ukraine,2,201
United States,7,201
Brazil,10,202
China,8,202
Great Britain,2,202
Iran,1,202
Japan,12,202
Mexico,3,202
United States,3,202
France,2,203
Germany,4,203
India,18,203
Ireland,4,203
Japan,3,203
Ukraine,8,203
United States,8,203
Great Britain,4,204
Iran,10,204
Ireland,9,204
Mexico,1,204
Russia,5,204
Brazil,9,205
China,9,205
Great Britain,1,205
Mexico,12,205
Ukraine,1,205
United States,4,205
Australia,9,206
China,6,206
Iran,4,206
Ireland,9,206
France,4,207
India,3,207
Iran,10,207
Russia,12,207
United States,1,207
Germany,8,208
Great Britain,13,208
India,5,208
Ireland,4,208
Russia,10,208
United States,9,208
Australia,8,209
Brazil,1,209
China,2,209
Great Britain,13,209
Japan,9,209
Korea,5,209
Mexico,9,209
Ukraine,20,209
United States,2,209
France,3,213
India,5,213
Ireland,4,213
Russia,10,213
Ukraine,4,213
United States,6,213
Australia,18,214
India,8,214
Iran,2,214
Japan,7,214
Russia,9,214
Brazil,8,215
China,4,215
Great Britain,9,215
Japan,4,215
Australia,8,216
India,1,216
Iran,3,216
India,7,217
Australia,8,218
Ireland,9,218
Ukraine,8,218
Australia,5,219
Germany,14,219
Japan,6,219
Russia,7,219
Ukraine,4,219
Great Britain,1,220
India,14,220
Mexico,5,220
Australia,6,221
Japan,5,221
Mexico,8,221
United States,9,221
Iran,11,222
Mexico,10,222
Russia,10,222
France,9,223
India,9,223
Ireland,8,223
Mexico,10,223
Australia,7,224
Ireland,5,224
Japan,1,224
Russia,2,224
United States,9,224
Australia,6,225
Brazil,8,225
India,5,225
Mexico,3,225
United States,10,225
Germany,2,226
India,9,226
Iran,6,226
Japan,10,226
United States,4,226
Brazil,10,227
United States,3,227
United States,8,228
Brazil,4,229
China,9,229
Great Britain,8,229
Mexico,10,229
Brazil,9,230
China,7,230
France,10,230
Germany,4,230
Brazil,10,231
Germany,3,231
Iran,1,231
Ireland,10,232
Japan,4,232
Russia,2,232
United States,11,232
Australia,25,233
Russia,4,233
China,21,234
Japan,12,234
Ukraine,10,234
United States,9,234
Brazil,6,235
China,10,235
Ireland,1,235
Korea,7,235
Mexico,10,235
Japan,1,236
Russia,1,236
India,4,237
Iran,1,237
Ireland,10,237
Ukraine,1,237
Ireland,3,238
Japan,9,238
Brazil,9,239
Korea,4,239
Mexico,6,239
Russia,18,239
France,9,240
Korea,8,240
Japan,9,244
Russia,7,245
Australia,6,246
Brazil,9,246
France,10,246
India,8,246
Russia,3,246
Brazil,6,247
India,6,247
Iran,8,247
Ukraine,10,247
Iran,6,248
Ukraine,7,248
United States,5,248
India,4,249
Iran,5,249
Ireland,4,249
Japan,7,249
Korea,5,249
Brazil,6,250
China,2,250
India,6,250
Australia,5,251
Great Britain,6,251
Iran,3,251
Mexico,3,251
United States,1,251
Mexico,2,252
Germany,6,253
Russia,9,253
Germany,2,254
Great Britain,10,254
Iran,9,254
Japan,6,254
Mexico,6,254
Brazil,19,255
Germany,4,255
Great Britain,5,255
Ireland,20,255
Japan,4,255
United States,7,255
Germany,1,256
Iran,5,256
Ireland,2,256
Mexico,9,257
United States,10,257
Iran,17,258
Ireland,7,258
Mexico,2,258
Russia,2,258
Germany,7,259
Korea,1,259
Korea,1,260
Mexico,4,260
China,9,261
India,14,261
Iran,2,261
Germany,5,262
Great Britain,4,262
Australia,2,263
China,1,263
Germany,6,263
Great Britain,5,263
Japan,1,263
Mexico,2,263
Ireland,6,264
United States,6,264
Great Britain,11,265
Iran,9,265
Ukraine,7,265
Brazil,10,266
Japan,6,266
Mexico,8,266
Ukraine,10,266
Germany,7,267
Great Britain,6,267
India,4,267
Iran,4,267
Korea,5,267
Great Britain,8,268
Iran,9,268
Russia,10,268
Australia,9,269
Germany,6,269
Japan,7,269
United States,1,269
Brazil,9,270
Ireland,9,270
Mexico,5,270
France,4,271
Germany,9,271
Iran,1,271
Ireland,9,271
Mexico,9,271
Brazil,9,274
China,22,274
Germany,6,274
Great Britain,9,274
India,4,274
Iran,3,274
Ireland,8,274
Japan,14,274
Korea,9,274
Ukraine,8,274
United States,4,274
Australia,2,275
Brazil,16,275
France,6,275
Germany,26,275
Great Britain,3,275
Ireland,1,275
Korea,4,275
Mexico,9,275
Russia,12,275
Ukraine,4,275
United States,1,275
China,7,276
France,1,276
Germany,4,276
Great Britain,4,276
India,16,276
Iran,2,276
Japan,5,276
Korea,29,276
Ukraine,9,276
United States,3,276
Australia,4,277
Germany,8,277
Great Britain,6,277
India,1,277
Japan,17,277
Korea,14,277
Mexico,6,277
Ukraine,2,277
United States,1,277
Australia,6,278
Brazil,11,278
China,11,278
France,19,278
Germany,10,278
India,6,278
Iran,7,278
Japan,6,278
Mexico,5,278
Russia,10,278
China,8,279
France,1,279
Germany,8,279
Great Britain,4,279
India,7,279
Ireland,20,279
Japan,3,279
Korea,2,279
Mexico,2,279
Ukraine,9,279
Australia,9,280
India,21,280
Iran,13,280
Mexico,6,280
Russia,6,280
Ukraine,12,280
United States,3,280
China,10,281
India,21,281
Iran,6,281
Ireland,18,281
Japan,7,281
Mexico,14,281
China,3,282
France,6,282
India,11,282
Iran,6,282
Japan,4,282
Korea,16,282
Mexico,13,282
Russia,2,282
Ukraine,9,282
United States,11,282
Australia,2,283
Brazil,5,283
China,12,283
Germany,7,283
India,9,283
Iran,18,283
Japan,13,283
Russia,10,283
Ukraine,8,283
Australia,11,284
Germany,5,284
India,13,284
Japan,5,284
Korea,5,284
Mexico,14,284
Russia,3,284
Ukraine,6,284
Australia,5,285
Brazil,19,285
France,17,285
Germany,6,285
Iran,3,285
Ireland,10,285
Japan,8,285
Mexico,12,285
Russia,15,285
Ukraine,11,285
United States,3,285
Brazil,25,286
Germany,3,286
Great Britain,3,286
Iran,2,286
Korea,8,286
United States,6,286
Australia,4,287
Brazil,1,287
China,5,287
Germany,7,287
Great Britain,8,287
Iran,13,287
Ireland,7,287
Ukraine,16,287
Australia,6,288
Brazil,8,288
France,10,288
Great Britain,3,288
Iran,4,288
Ireland,7,288
Japan,4,288
Mexico,12,288
Ukraine,9,288
United States,10,288
Brazil,10,289
China,3,289
France,7,289
Germany,5,289
India,10,289
Ireland,18,289
Korea,9,289
United States,6,289
Australia,9,290
Great Britain,8,290
India,9,290
Ireland,4,290
Japan,1,290
Korea,9,290
Mexico,13,290
Brazil,12,291
France,10,291
India,2,291
Korea,8,291
Mexico,8,291
Russia,13,291
Australia,6,292
China,15,292
Germany,4,292
India,2,292
Japan,10,292
China,11,293
France,4,293
Iran,8,293
Japan,2,293
Korea,2,293
Mexico,8,293
Russia,19,293
China,9,294
France,15,294
Germany,1,294
India,5,294
Ireland,8,294
Japan,2,294
Korea,12,294
Mexico,9,294
Ukraine,9,294
United States,15,294
Brazil,7,295
China,9,295
Germany,10,295
India,9,295
Iran,4,295
Korea,9,295
Mexico,10,295
Russia,5,295
Australia,4,296
Brazil,3,296
India,13,296
Mexico,10,296
Russia,6,296
Ukraine,20,296
China,9,297
Great Britain,2,297
Ireland,10,297
Japan,19,297
Ukraine,3,297
United States,2,297
Australia,18,298
China,3,298
France,2,298
Germany,9,298
Great Britain,12,298
Iran,2,298
Korea,8,298
Mexico,4,298
Russia,6,298
Ukraine,11,298
Australia,6,299
China,14,299
France,16,299
Germany,1,299
Great Britain,6,299
Iran,7,299
Ireland,10,299
Ukraine,6,299
United States,9,299
Brazil,3,300
China,14,300
France,9,300
Great Britain,14,300
India,10,300
Ireland,12,300
Japan,7,300
Korea,2,300
Mexico,3,300
Ukraine,15,300
Australia,4,301
Brazil,7,301
China,15,301
Germany,7,301
Iran,1,301
Mexico,17,301
Russia,1,301
Ukraine,18,301
United States,10,301
Australia,23,305
Brazil,16,305
Germany,11,305
Great Britain,3,305
India,7,305
Iran,19,305
Ireland,15,305
Japan,4,305
Korea,9,305
Mexico,2,305
Ukraine,19,305
United States,4,305
Australia,7,306
Brazil,8,306
France,2,306
Germany,15,306
Great Britain,6,306
India,12,306
Iran,13,306
Japan,6,306
Mexico,19,306
Russia,19,306
Ukraine,19,306
United States,21,306
Australia,19,307
Brazil,20,307
China,14,307
France,27,307
India,17,307
Iran,18,307
Ireland,10,307
Japan,13,307
Korea,5,307
Mexico,12,307
Russia,15,307
Ukraine,6,307
United States,6,307
Brazil,19,308
China,19,308
France,8,308
India,24,308
Iran,4,308
Ireland,22,308
Korea,28,308
Mexico,14,308
Russia,22,308
Ukraine,21,308
United States,6,308
Australia,29,309
Brazil,31,309
China,14,309
France,2,309
Germany,10,309
Great Britain,44,309
India,8,309
Iran,2,309
Ireland,8,309
Japan,18,309
Russia,5,309
Ukraine,16,309
United States,7,309
Australia,23,310
Brazil,17,310
China,10,310
France,20,310
Germany,7,310
Great Britain,30,310
India,11,310
Iran,6,310
Ireland,4,310
Korea,3,310
Mexico,1,310
Russia,5,310
Ukraine,6,310
United States,19,310
Australia,11,311
Brazil,9,311
China,24,311
Great Britain,2,311
India,9,311
Iran,7,311
Ireland,19,311
Japan,6,311
Korea,19,311
Mexico,9,311
Russia,1,311
Ukraine,9,311
United States,9,311
Australia,5,312
Brazil,12,312
France,8,312
Great Britain,13,312
India,19,312
Iran,3,312
Ireland,7,312
Japan,9,312
Korea,4,312
Mexico,17,312
Russia,9,312
Ukraine,15,312
United States,14,312
Brazil,6,313
France,3,313
Great Britain,10,313
India,17,313
Iran,15,313
Japan,2,313
Korea,7,313
Mexico,24,313
Russia,17,313
Ukraine,13,313
United States,10,313
Australia,20,314
China,2,314
France,4,314
Great Britain,9,314
India,14,314
Iran,19,314
Ireland,12,314
Japan,1,314
Korea,4,314
Russia,9,314
Ukraine,26,314
United States,3,314
Australia,10,315
Brazil,2,315
China,19,315
France,8,315
Germany,9,315
Great Britain,7,315
India,18,315
Iran,15,315
Japan,5,315
Korea,30,315
Mexico,25,315
Russia,15,315
Ukraine,9,315
United States,9,315
Brazil,23,316
China,2,316
France,26,316
Germany,10,316
Great Britain,13,316
India,7,316
Iran,19,316
Ireland,6,316
Japan,1,316
Korea,4,316
Mexico,10,316
Russia,20,316
Ukraine,18,316
United States,10,316
Australia,6,317
Brazil,20,317
China,2,317
France,11,317
Germany,19,317
India,9,317
Iran,18,317
Japan,11,317
Korea,12,317
Mexico,22,317
Russia,17,317
Ukraine,3,317
United States,19,317
Australia,16,318
Brazil,8,318
China,4,318
France,6,318
Germany,15,318
Great Britain,43,318
India,15,318
Iran,15,318
Ireland,6,318
Japan,4,318
Mexico,23,318
Russia,9,318
United States,8,318
Brazil,10,319
France,13,319
Germany,16,319
Great Britain,6,319
Iran,6,319
Ireland,5,319
Japan,10,319
Mexico,6,319
Russia,16,319
Ukraine,22,319
United States,12,319
China,7,320
France,7,320
Germany,4,320
Great Britain,6,320
India,3,320
Iran,5,320
Ireland,17,320
Japan,5,320
Mexico,10,320
Russia,2,320
Ukraine,2,320
Australia,10,321
Brazil,7,321
China,1,321
France,19,321
Germany,25,321
Great Britain,15,321
India,9,321
Iran,12,321
Ireland,20,321
Japan,3,321
Korea,10,321
Mexico,7,321
Ukraine,8,321
United States,21,321
Australia,6,322
China,9,322
France,7,322
Germany,12,322
Great Britain,11,322
India,11,322
Iran,2,322
Ireland,2,322
Japan,14,322
Korea,18,322
Mexico,11,322
Russia,13,322
Ukraine,8,322
United States,6,322
Australia,8,323
Brazil,4,323
China,49,323
France,9,323
Germany,7,323
Iran,13,323
Japan,14,323
Korea,10,323
Mexico,1,323
Russia,7,323
Ukraine,10,323
United States,7,323
Australia,10,324
Brazil,6,324
China,16,324
France,22,324
Great Britain,8,324
Iran,10,324
Ireland,10,324
Mexico,28,324
Ukraine,4,324
Australia,9,325
Brazil,18,325
China,22,325
France,10,325
Germany,8,325
Great Britain,8,325
India,4,325
Iran,9,325
Ireland,10,325
Japan,4,325
Korea,20,325
Mexico,11,325
Russia,10,325
Ukraine,20,325
Brazil,21,326
France,8,326
Germany,19,326
Great Britain,24,326
India,4,326
Iran,19,326
Ireland,15,326
Russia,16,326
Ukraine,4,326
United States,10,326
Australia,26,327
Brazil,15,327
France,8,327
Germany,7,327
Great Britain,6,327
Iran,10,327
Ireland,18,327
Japan,21,327
Korea,5,327
Mexico,18,327
Russia,5,327
United States,9,327
Australia,3,328
Brazil,2,328
China,9,328
Germany,32,328
Great Britain,15,328
India,8,328
Iran,7,328
Korea,3,328
Mexico,2,328
Russia,9,328
Ukraine,10,328
United States,15,328
Australia,10,329
Brazil,2,329
China,8,329
Germany,7,329
India,16,329
Iran,22,329
Ireland,9,329
Japan,14,329
Korea,10,329
Mexico,5,329
Russia,2,329
Ukraine,3,329
United States,9,329
Australia,10,330
China,15,330
France,14,330
Germany,1,330
Great Britain,22,330
India,29,330
Iran,9,330
Ireland,5,330
Japan,9,330
Korea,15,330
Mexico,4,330
Russia,22,330
Ukraine,1,330
Brazil,13,331
France,7,331
Germany,9,331
Great Britain,21,331
India,6,331
Iran,2,331
Japan,12,331
