United States,2,157
Australia,15,158
France,5,158
Great Britain,10,158
India,3,158
Iran,10,158
Ireland,16,158
Japan,9,158
Korea,6,158
Mexico,10,158
France,5,159
Germany,18,159
Korea,5,159
Russia,2,159
Ukraine,8,159
United States,10,159
Australia,1,160
Germany,5,160
India,6,160
Iran,4,160
Ireland,6,160
Japan,14,160
United States,13,160
Great Britain,9,161
India,3,161
Iran,4,161
Japan,12,161
Russia,7,161
United States,8,161
Brazil,14,162
France,7,162
Germany,5,162
Great Britain,19,162
Iran,4,162
Ireland,4,162
Korea,6,162
United States,10,162
Brazil,7,163
Germany,10,163
India,5,163
Ireland,2,163
Japan,5,163
Mexico,5,163
Russia,2,163
Ukraine,16,163
Australia,8,164
Brazil,7,164
China,10,164
Japan,6,164
Mexico,11,164
Russia,3,164
Ukraine,17,164
United States,10,164
Australia,7,165
France,1,165
Great Britain,2,165
India,3,165
Ireland,8,165
Japan,4,165
Korea,6,165
Russia,9,165
Australia,16,166
Brazil,3,166
France,1,166
Germany,10,166
Great Britain,10,166
Japan,11,166
Korea,3,166
Russia,7,166
Ukraine,8,166
Australia,6,167
China,2,167
France,17,167
Germany,10,167
Great Britain,5,167
Iran,3,167
Japan,6,167
Korea,10,167
Russia,3,167
Ukraine,8,167
Australia,6,168
Brazil,4,168
China,6,168
France,10,168
Germany,6,168
Great Britain,19,168
India,14,168
Korea,31,168
Russia,17,168
Ukraine,17,168
United States,5,168
Australia,2,169
Brazil,5,169
China,5,169
France,3,169
India,7,169
Ireland,4,169
Korea,15,169
Russia,1,169
United States,5,169
Australia,3,170
China,12,170
France,12,170
Germany,17,170
Iran,8,170
Korea,5,170
United States,9,170
Australia,5,171
China,9,171
France,20,171
Great Britain,8,171
Iran,7,171
Japan,11,171
Mexico,4,171
Ukraine,10,171
Brazil,3,172
China,10,172
France,5,172
Great Britain,5,172
Iran,3,172
Korea,2,172
Russia,11,172
Ukraine,13,172
United States,11,172
France,1,173
India,4,173
Iran,1,173
Ireland,4,173
Korea,14,173
Russia,2,173
Ukraine,4,173
United States,7,173
Australia,8,174
Brazil,11,174
Germany,2,174
Great Britain,20,174
India,10,174
Ireland,2,174
Korea,6,174
Mexico,7,174
Ukraine,4,174
United States,12,174
Brazil,7,175
Germany,7,175
China,11,176
Great Britain,9,176
Ireland,20,176
Korea,2,176
Mexico,4,176
Russia,5,176
United States,7,176
Australia,2,177
Great Britain,10,177
India,6,177
Ireland,6,177
Korea,3,177
Ukraine,2,177
United States,2,177
Australia,7,178
Brazil,9,178
France,8,178
Germany,11,178
India,9,178
Korea,3,178
Mexico,8,178
Ukraine,12,178
Australia,6,179
Brazil,7,179
France,6,179
Korea,8,179
Russia,20,179
Ukraine,22,179
Germany,25,182
Great Britain,7,182
India,4,182
Japan,10,182
Korea,18,182
Russia,4,182
Australia,1,183
Brazil,3,183
France,7,183
Ireland,6,183
Ukraine,3,183
Brazil,9,184
China,5,184
Germany,26,184
Ireland,29,184
Russia,7,184
Ukraine,3,184
Australia,9,185
Brazil,4,185
France,5,185
India,12,185
Ireland,1,185
Mexico,7,185
Ukraine,12,185
Australia,4,186
Brazil,9,186
France,4,186
Iran,1,186
Korea,7,186
Ukraine,9,186
United States,12,186
Australia,8,187
France,7,187
Germany,8,187
Iran,3,187
Korea,6,187
Russia,5,187
Ukraine,9,187
Australia,16,188
Brazil,7,188
Korea,14,188
Russia,10,188
Japan,5,189
Mexico,1,189
Russia,4,189
France,10,190
Germany,3,190
India,9,190
Ireland,5,190
Ukraine,8,190
China,9,191
France,2,191
Iran,10,191
Ireland,5,191
Japan,9,191
Korea,16,191
United States,10,191
Germany,3,192
Great Britain,16,192
India,8,192
Mexico,8,192
Ukraine,7,192
Brazil,10,193
China,2,193
Germany,3,193
Iran,10,193
Ireland,6,193
Korea,6,193
United States,12,193
Germany,12,194
Great Britain,13,194
India,10,194
Iran,4,194
Japan,6,194
Russia,9,194
United States,4,194
Australia,4,195
China,2,195
Japan,5,195
Russia,15,195
Australia,7,196
China,2,196
Germany,5,196
India,2,196
Iran,8,196
Ukraine,3,196
China,3,197
Great Britain,5,197
India,8,197
Ireland,18,197
Japan,10,197
Korea,3,197
Mexico,5,197
Brazil,5,198
Germany,9,198
Ireland,4,198
Japan,8,198
Korea,1,198
Mexico,10,198
Ukraine,16,198
Australia,17,199
Brazil,8,199
Germany,3,199
Great Britain,6,199
Mexico,13,199
Russia,5,199
United States,8,199
Australia,9,200
China,9,200
Korea,1,200
Mexico,8,200
Ukraine,20,200
France,1,201
India,2,201
Japan,6,201
Mexico,21,201
Russia,1,201
Ukraine,10,201
China,13,202
Germany,9,202
Iran,8,202
Ireland,4,202
United States,6,202
Australia,6,203
Brazil,5,203
China,7,203
India,5,203
Iran,4,203
Ireland,9,203
Japan,3,203
Korea,13,203
Ukraine,9,203
Brazil,5,204
China,6,204
Iran,5,204
Japan,9,204
Mexico,1,204
Russia,3,204
Australia,7,205
Brazil,9,205
China,5,205
France,5,205
Germany,14,205
Japan,7,205
Mexico,6,205
Russia,13,205
Ukraine,4,205
Australia,17,206
Brazil,4,206
Great Britain,8,206
Iran,10,206
Japan,7,206
Mexico,6,206
Brazil,9,207
France,1,207
Germany,5,207
Great Britain,12,207
India,4,207
Iran,10,207
Ireland,1,207
Mexico,8,207
United States,5,207
Australia,21,208
China,6,208
France,2,208
Germany,8,208
Great Britain,8,208
Iran,22,208
Ireland,4,208
Russia,13,208
Ukraine,3,208
United States,13,208
Brazil,9,209
France,9,209
Germany,4,209
Great Britain,15,209
India,4,209
Japan,3,209
Korea,4,209
Mexico,18,209
Russia,3,209
Ukraine,7,209
United States,12,209
Australia,5,213
Russia,8,213
Ukraine,1,213
China,10,214
Germany,20,214
Japan,4,214
Korea,5,214
Russia,9,214
China,6,215
India,6,215
Ukraine,4,215
Australia,7,216
Great Britain,11,216
Korea,17,216
Mexico,12,216
Australia,7,217
Korea,2,217
Mexico,6,217
France,9,218
Ireland,3,218
Mexico,9,218
Russia,6,218
Ukraine,7,218
Australia,7,219
Germany,2,219
Russia,2,219
Ukraine,4,219
Brazil,8,220
India,1,220
Ireland,9,220
Korea,4,220
Brazil,2,221
Germany,2,221
Great Britain,4,221
India,4,221
Ireland,2,221
Japan,5,221
Mexico,5,221
Iran,9,222
Mexico,10,222
Ukraine,3,222
Australia,6,223
Brazil,6,223
France,6,223
Great Britain,8,223
Korea,10,223
Mexico,2,223
India,4,224
Mexico,5,224
Ukraine,10,224
United States,6,224
Germany,6,225
Ireland,9,225
Russia,8,225
China,7,226
Great Britain,5,226
Iran,6,226
Japan,10,226
Korea,8,226
Ukraine,9,226
Australia,10,227
China,9,227
France,19,227
Ireland,8,227
Mexico,6,227
Ukraine,5,227
Brazil,5,228
Ireland,9,228
Australia,1,229
China,1,229
Germany,8,229
Great Britain,1,229
India,2,229
Ireland,7,229
Korea,6,229
Mexico,26,229
Brazil,8,230
Germany,9,230
Ireland,4,230
Korea,7,230
China,1,231
Germany,6,231
Iran,1,231
Japan,6,231
Mexico,1,231
France,2,232
Iran,8,232
Japan,3,232
Russia,3,232
Australia,9,233
United States,5,233
Australia,7,234
France,5,234
Germany,5,234
Japan,7,234
Korea,9,234
Mexico,8,234
Russia,1,234
Australia,2,235
Germany,4,235
India,7,235
Iran,4,235
Ireland,3,235
Korea,7,235
United States,17,235
Brazil,3,236
Japan,1,236
Ukraine,6,236
United States,9,236
Australia,8,237
India,4,237
Iran,1,237
Japan,3,237
Korea,6,237
Mexico,14,237
United States,10,237
Ireland,6,238
Mexico,3,238
Germany,4,239
Japan,7,239
Brazil,10,240
Great Britain,4,240
Ukraine,10,240
United States,3,240
Australia,6,244
Brazil,10,244
Germany,9,244
Iran,2,244
Japan,12,244
Australia,7,245
Ireland,5,245
Mexico,4,245
Iran,5,246
Russia,1,246
United States,9,246
China,5,247
India,6,247
Mexico,8,247
Great Britain,8,248
Japan,14,248
Korea,8,248
Mexico,5,248
United States,23,248
France,8,249
Great Britain,13,249
India,6,249
Ireland,1,249
Australia,16,250
Russia,2,250
Ukraine,3,250
United States,4,250
India,5,251
Iran,6,251
Japan,3,251
India,7,252
Iran,3,252
Russia,5,252
Germany,1,253
Great Britain,10,253
India,6,253
France,6,254
India,6,254
Russia,5,254
Brazil,4,255
China,4,255
France,4,255
Germany,2,255
Iran,7,255
United States,1,255
India,3,256
United States,5,256
China,8,257
France,1,257
Germany,6,258
Great Britain,7,258
Ireland,1,258
Mexico,10,258
United States,6,258
China,7,259
France,4,259
India,15,259
Ireland,9,259
Japan,1,259
Korea,4,259
United States,2,259
Iran,7,260
Korea,15,260
China,2,261
Germany,18,261
Great Britain,5,261
China,3,262
Great Britain,7,262
Australia,6,263
China,4,263
Great Britain,15,263
Russia,6,263
Australia,14,264
Brazil,3,264
Germany,7,264
Ireland,5,264
Korea,5,264
Russia,13,264
Australia,9,265
China,3,265
India,1,265
Ireland,3,265
Mexico,4,265
Ukraine,3,265
United States,2,265
Brazil,10,266
Iran,7,266
Australia,9,267
United States,4,267
Brazil,20,268
Ireland,2,268
India,9,269
Iran,12,269
France,8,270
Korea,13,270
Mexico,8,270
China,1,271
Great Britain,6,271
Ireland,9,271
Russia,1,271
Australia,5,274
Brazil,16,274
China,9,274
Germany,6,274
Great Britain,9,274
India,4,274
Iran,25,274
Ireland,5,274
Japan,4,274
Korea,4,274
Mexico,7,274
Australia,3,275
China,5,275
France,1,275
Great Britain,7,275
India,6,275
Iran,10,275
Ireland,5,275
Japan,11,275
Russia,7,275
Ukraine,7,275
United States,7,275
Germany,7,276
Great Britain,13,276
Iran,9,276
Mexico,7,276
Russia,10,276
United States,6,276
Australia,5,277
France,3,277
Great Britain,5,277
India,9,277
Ireland,2,277
Japan,8,277
Mexico,12,277
Russia,7,277
Ukraine,14,277
United States,20,277
Brazil,8,278
France,10,278
Great Britain,8,278
Iran,15,278
Ukraine,8,278
Brazil,10,279
Germany,6,279
Great Britain,8,279
India,7,279
Iran,4,279
Ireland,5,279
Japan,4,279
China,5,280
France,5,280
Great Britain,3,280
Iran,7,280
Ireland,15,280
Japan,15,280
Mexico,7,280
Australia,12,281
China,6,281
Great Britain,10,281
Korea,10,281
Mexico,7,281
United States,4,281
China,12,282
Germany,10,282
India,6,282
Japan,8,282
Korea,6,282
Ukraine,5,282
United States,2,282
China,12,283
France,31,283
Germany,7,283
Great Britain,1,283
Iran,18,283
Japan,8,283
Ukraine,12,283
United States,3,283
Brazil,1,284
China,10,284
France,13,284
India,12,284
Iran,8,284
Russia,7,284
Ukraine,14,284
United States,18,284
Brazil,16,285
Germany,15,285
Great Britain,17,285
India,4,285
Japan,2,285
Russia,2,285
United States,6,285
Australia,5,286
Brazil,8,286
China,2,286
Germany,15,286
Iran,4,286
Ireland,5,286
Japan,1,286
Korea,26,286
Ukraine,7,286
United States,6,286
Australia,4,287
Brazil,1,287
China,8,287
France,9,287
Great Britain,10,287
Ireland,4,287
Japan,23,287
Korea,9,287
Mexico,10,287
Russia,9,287
Ukraine,34,287
Australia,11,288
France,9,288
Germany,2,288
Iran,5,288
Ireland,2,288
Korea,26,288
Mexico,7,288
Russia,5,288
Ukraine,2,288
United States,10,288
Australia,4,289
Brazil,18,289
France,10,289
Great Britain,4,289
India,11,289
Iran,5,289
Japan,8,289
Ukraine,8,289
United States,6,289
Brazil,3,290
China,7,290
Great Britain,7,290
Iran,8,290
Korea,24,290
Mexico,4,290
Russia,13,290
Brazil,6,291
France,8,291
Germany,9,291
Great Britain,4,291
Iran,7,291
Ireland,7,291
Japan,13,291
Korea,10,291
Russia,8,291
United States,1,291
Australia,14,292
Brazil,3,292
China,8,292
Germany,5,292
Great Britain,3,292
India,9,292
Ireland,8,292
Korea,6,292
Mexico,30,292
United States,11,292
Australia,11,293
Brazil,4,293
China,9,293
Germany,4,293
India,2,293
Iran,4,293
Ireland,11,293
Japan,4,293
Korea,5,293
Russia,2,293
Ukraine,10,293
United States,7,293
Australia,1,294
China,7,294
France,8,294
Germany,20,294
Great Britain,6,294
India,8,294
Iran,16,294
Ireland,18,294
Japan,2,294
Korea,1,294
Mexico,9,294
Russia,18,294
Ukraine,6,294
United States,4,294
China,20,295
France,3,295
India,10,295
Iran,1,295
Ireland,7,295
Japan,9,295
Russia,2,295
Brazil,3,296
China,2,296
Germany,5,296
India,6,296
Japan,9,296
Korea,17,296
Russia,10,296
Ukraine,9,296
Australia,16,297
China,9,297
Great Britain,12,297
India,9,297
Ireland,4,297
Mexico,2,297
Russia,8,297
Ukraine,7,297
United States,6,297
Australia,13,298
Brazil,7,298
France,2,298
Germany,14,298
Great Britain,3,298
Mexico,11,298
Russia,10,298
United States,5,298
Brazil,4,299
France,10,299
Germany,10,299
Iran,6,299
Japan,1,299
United States,12,299
China,30,300
France,18,300
Germany,18,300
Great Britain,16,300
Iran,10,300
Ireland,7,300
Japan,8,300
Mexico,13,300
United States,7,300
Brazil,16,301
China,2,301
France,3,301
Germany,7,301
Great Britain,10,301
India,12,301
Iran,9,301
Mexico,3,301
Ukraine,2,301
United States,9,301
Australia,18,305
Germany,20,305
Great Britain,12,305
India,6,305
Iran,8,305
Ireland,6,305
Japan,47,305
Korea,4,305
Mexico,26,305
Russia,6,305
Ukraine,11,305
United States,22,305
Brazil,30,306
China,6,306
France,5,306
Germany,18,306
Iran,9,306
Ireland,12,306
Japan,9,306
Korea,11,306
Mexico,32,306
Russia,16,306
Ukraine,14,306
United States,9,306
Australia,16,307
China,10,307
France,2,307
Great Britain,11,307
Ireland,7,307
Japan,3,307
Korea,2,307
Mexico,20,307
Ukraine,6,307
United States,4,307
China,4,308
Germany,6,308
Great Britain,5,308
India,8,308
Iran,9,308
Ireland,19,308
Japan,10,308
Mexico,20,308
Russia,9,308
Ukraine,4,308
United States,13,308
Australia,22,309
Brazil,19,309
China,8,309
France,4,309
Germany,20,309
Great Britain,9,309
India,17,309
Iran,8,309
Ireland,2,309
Japan,14,309
Mexico,23,309
Russia,8,309
Ukraine,4,309
United States,18,309
China,10,310
Germany,9,310
Great Britain,11,310
India,27,310
Ireland,12,310
Japan,14,310
Mexico,10,310
Russia,17,310
United States,14,310
Australia,1,311
Brazil,5,311
China,10,311
Germany,21,311
Great Britain,15,311
India,6,311
Iran,19,311
Ireland,16,311
Korea,10,311
Mexico,9,311
Russia,21,311
Ukraine,17,311
United States,11,311
Australia,11,312
Brazil,5,312
China,10,312
France,14,312
Germany,8,312
Great Britain,12,312
India,20,312
Ireland,13,312
Japan,23,312
Korea,3,312
Mexico,15,312
Russia,10,312
Australia,28,313
Brazil,12,313
China,7,313
France,19,313
Germany,20,313
Great Britain,18,313
India,19,313
Iran,10,313
Ireland,4,313
Japan,7,313
Korea,8,313
Mexico,13,313
Russia,8,313
Ukraine,11,313
United States,10,313
China,6,314
Germany,16,314
Great Britain,14,314
India,17,314
Ireland,9,314
Japan,4,314
Korea,18,314
Mexico,8,314
Ukraine,16,314
United States,18,314
Australia,9,315
Brazil,9,315
China,1,315
France,11,315
India,13,315
Iran,19,315
Ireland,6,315
Japan,12,315
Korea,19,315
Mexico,17,315
Russia,10,315
United States,6,315
Australia,14,316
Brazil,26,316
China,37,316
France,31,316
Germany,12,316
Great Britain,14,316
India,6,316
Iran,14,316
Japan,9,316
Korea,1,316
Mexico,10,316
Russia,2,316
Ukraine,26,316
Australia,1,317
Brazil,9,317
Germany,18,317
Great Britain,2,317
India,7,317
Iran,23,317
Ireland,3,317
Japan,10,317
Mexico,4,317
Russia,4,317
Ukraine,6,317
United States,19,317
Australia,16,318
Brazil,16,318
China,8,318
France,6,318
Germany,4,318
Great Britain,1,318
Iran,11,318
Ireland,6,318
Japan,12,318
Korea,10,318
Mexico,11,318
Ukraine,13,318
United States,14,318
Australia,13,319
Brazil,4,319
China,17,319
Germany,10,319
India,8,319
Ireland,8,319
Japan,26,319
Korea,11,319
Mexico,11,319
Ukraine,21,319
Australia,27,320
Brazil,8,320
China,8,320
France,13,320
Great Britain,13,320
India,9,320
Iran,5,320
Ireland,22,320
Japan,8,320
Korea,1,320
Mexico,4,320
Russia,9,320
Ukraine,10,320
Australia,9,321
China,2,321
Germany,33,321
Great Britain,15,321
Iran,12,321
Ireland,10,321
Korea,2,321
Mexico,12,321
Russia,23,321
Ukraine,2,321
United States,7,321
Australia,16,322
Brazil,7,322
China,4,322
France,6,322
Germany,10,322
Great Britain,3,322
India,10,322
Iran,6,322
Ireland,6,322
Japan,9,322
Korea,8,322
Russia,3,322
China,8,323
France,8,323
Germany,8,323
Great Britain,20,323
India,11,323
Iran,13,323
Ireland,4,323
Japan,6,323
Korea,14,323
Mexico,18,323
Russia,12,323
Ukraine,14,323
United States,7,323
Brazil,16,324
China,5,324
France,14,324
Germany,5,324
Great Britain,19,324
India,9,324
Iran,5,324
Ireland,13,324
Japan,21,324
Korea,5,324
Mexico,5,324
Russia,15,324
Ukraine,4,324
Australia,11,325
Brazil,6,325
China,23,325
Germany,12,325
India,6,325
Iran,5,325
Ireland,18,325
