France,7,67
Iran,11,67
Ireland,8,67
Korea,9,67
Mexico,10,67
Russia,5,67
Australia,2,68
Great Britain,7,68
Iran,6,68
Japan,19,68
Brazil,7,69
France,10,69
Germany,3,69
Great Britain,9,69
Korea,8,69
Ukraine,10,69
United States,5,69
Australia,8,70
Brazil,2,70
France,4,70
Korea,13,70
Mexico,11,70
United States,10,70
Germany,10,71
Iran,10,71
Mexico,10,71
Russia,6,71
United States,9,71
Brazil,1,72
Germany,18,72
India,5,72
Korea,1,72
Mexico,3,72
Russia,14,72
Ukraine,5,72
Iran,5,73
Korea,6,73
Russia,18,73
Ukraine,3,73
United States,6,73
Australia,8,74
Mexico,7,74
Australia,16,75
Great Britain,3,75
India,8,75
Ireland,9,75
Australia,9,76
Germany,3,76
Great Britain,11,76
India,2,76
Korea,8,76
Mexico,1,76
Russia,6,76
Ukraine,9,76
Australia,2,77
China,10,77
Iran,2,77
Ireland,9,77
Mexico,1,77
China,7,78
France,4,78
Iran,2,78
Japan,7,78
Russia,7,78
Ukraine,3,78
Australia,10,79
Great Britain,5,79
India,10,79
Ireland,5,79
Mexico,10,79
Russia,4,79
Ukraine,14,79
United States,3,79
China,9,80
Germany,2,80
India,3,80
Russia,28,80
Ukraine,9,80
United States,2,80
Brazil,13,81
Germany,10,81
Great Britain,4,81
India,9,81
Japan,3,81
Korea,5,81
Russia,7,81
Australia,6,82
Brazil,10,82
Germany,3,82
Great Britain,12,82
India,2,82
Japan,11,82
Korea,2,82
Australia,15,83
Brazil,3,83
France,16,83
Japan,9,83
Russia,3,83
China,8,84
France,4,84
Germany,6,84
Korea,9,84
Mexico,6,84
Ukraine,9,84
United States,9,84
Australia,7,85
Brazil,1,85
France,3,85
Japan,12,85
Mexico,16,85
Russia,2,85
Brazil,3,86
India,22,86
Iran,18,86
Ireland,6,86
Japan,6,86
Korea,11,86
Russia,4,86
Ukraine,8,86
Great Britain,7,87
India,6,87
Korea,8,87
Great Britain,3,91
Japan,11,91
Russia,17,91
Australia,9,92
Brazil,7,92
Germany,9,92
Iran,8,92
Ireland,10,92
Ukraine,10,92
Australia,7,93
Brazil,10,93
Russia,9,93
United States,7,93
Germany,10,94
Iran,10,94
Ireland,9,94
Russia,8,94
Brazil,9,95
Iran,5,95
Korea,2,95
Russia,7,95
Ukraine,5,95
Australia,10,96
Brazil,1,96
China,10,96
France,5,96
Iran,10,96
Japan,10,96
Australia,5,97
Brazil,7,97
Great Britain,6,97
Brazil,9,98
Ireland,7,98
Mexico,4,98
Brazil,2,99
France,9,99
Great Britain,13,99
India,25,99
Korea,2,99
Brazil,5,100
Mexico,9,100
United States,5,100
Australia,5,101
China,2,101
India,8,101
Iran,1,101
Ireland,9,101
Ukraine,2,101
United States,5,101
Australia,30,102
Germany,8,102
Great Britain,5,102
Iran,9,102
Ireland,7,102
Korea,2,102
Iran,1,104
Korea,8,104
France,3,105
Great Britain,6,105
India,9,105
Korea,6,105
Ukraine,1,105
Germany,13,106
Great Britain,3,106
India,10,106
Ireland,12,106
Korea,11,106
Australia,4,107
Germany,11,107
Iran,10,107
Ireland,6,107
United States,5,107
Australia,1,108
France,4,108
India,2,108
Korea,5,108
United States,5,108
Germany,2,109
Iran,8,109
Ireland,10,109
Mexico,8,109
Russia,5,109
United States,3,109
Korea,10,110
United States,9,110
Australia,7,111
Germany,8,111
Ireland,2,111
Japan,9,111
Russia,2,111
Ukraine,2,111
France,20,112
Great Britain,7,112
India,5,112
Russia,3,112
Ireland,6,113
Russia,6,113
United States,3,113
Brazil,18,114
Great Britain,3,114
India,4,114
Ireland,7,114
Russia,3,114
Brazil,1,115
Japan,3,115
Russia,3,115
Ukraine,20,115
United States,8,115
China,1,116
Great Britain,8,116
Mexico,3,116
Russia,6,116
India,10,117
Australia,1,118
Great Britain,14,118
Iran,5,118
Ireland,3,118
Iran,6,121
Russia,1,121
Australia,8,122
Japan,2,122
Ukraine,9,123
France,1,124
Russia,1,124
United States,11,124
Germany,5,126
Great Britain,3,126
India,10,126
Australia,7,127
China,9,128
France,10,128
Iran,13,128
Ukraine,2,128
Ireland,4,129
Mexico,10,129
Brazil,3,130
China,19,130
Australia,1,131
Japan,8,131
Australia,4,132
Germany,3,132
Mexico,8,132
Russia,2,132
Australia,8,133
France,9,133
India,9,133
Australia,2,134
Great Britain,4,134
Japan,2,134
Brazil,10,135
Russia,8,135
Brazil,6,137
Germany,7,137
Brazil,16,138
Iran,10,138
China,1,139
Iran,10,139
Ireland,10,139
Korea,7,139
United States,3,139
China,2,140
Great Britain,10,140
Iran,1,140
Japan,18,140
China,1,141
Germany,5,141
Mexico,5,141
Ukraine,10,141
United States,9,141
Brazil,1,142
Iran,7,142
Ireland,8,142
Japan,10,142
Ukraine,2,142
China,6,143
Brazil,2,144
India,10,144
Ukraine,5,144
Germany,11,145
Russia,7,145
China,3,146
France,10,146
Ireland,4,146
Korea,6,146
Mexico,1,146
China,4,147
Great Britain,13,147
India,8,147
Japan,8,148
United States,6,148
Brazil,1,152
Great Britain,9,152
India,7,152
Iran,8,152
Ireland,7,152
Japan,6,152
Korea,5,152
Russia,6,152
France,10,153
Germany,7,153
India,3,153
Iran,8,153
Ireland,1,153
Mexico,8,153
France,8,154
India,9,154
Russia,6,154
United States,8,154
Australia,13,155
France,7,155
Germany,18,155
Great Britain,8,155
India,6,155
Iran,4,155
Japan,6,155
Mexico,9,155
Russia,6,155
United States,6,155
France,3,156
Great Britain,2,156
Japan,13,156
Korea,8,156
Mexico,2,156
Russia,9,156
Ukraine,10,156
Brazil,2,157
China,4,157
Great Britain,10,157
Iran,9,157
Ireland,13,157
Japan,2,157
Mexico,16,157
Russia,8,157
Ukraine,7,157
United States,2,157
France,5,158
Great Britain,6,158
Iran,4,158
Ireland,4,158
Mexico,1,158
Ukraine,10,158
United States,10,158
Australia,17,159
China,11,159
France,5,159
Great Britain,2,159
Ireland,7,159
Japan,4,159
Korea,6,159
Mexico,7,159
Russia,7,159
Ukraine,1,159
United States,10,159
France,6,160
Germany,6,160
India,3,160
Iran,4,160
Mexico,7,160
Ukraine,2,160
United States,5,160
Brazil,2,161
Germany,7,161
Ireland,3,161
Japan,8,161
Korea,7,161
Mexico,1,161
Russia,7,161
United States,7,161
Brazil,13,162
Germany,1,162
Iran,6,162
Japan,5,162
Korea,9,162
Mexico,4,162
Russia,9,162
Ukraine,3,162
Australia,7,163
France,10,163
Germany,8,163
India,15,163
Iran,9,163
Ireland,2,163
Japan,12,163
Russia,6,163
Ukraine,8,163
United States,7,163
China,10,164
Germany,1,164
India,2,164
Ireland,10,164
Russia,3,164
Australia,7,165
Brazil,25,165
France,9,165
Great Britain,10,165
Iran,12,165
Ireland,8,165
Mexico,10,165
United States,10,165
Brazil,21,166
China,9,166
France,10,166
Germany,8,166
Great Britain,4,166
Korea,12,166
Mexico,5,166
Ukraine,16,166
Australia,15,167
Brazil,7,167
France,3,167
Germany,1,167
Great Britain,5,167
India,6,167
Iran,8,167
Korea,16,167
Ukraine,9,167
United States,25,167
Australia,9,168
Great Britain,4,168
India,10,168
Iran,18,168
Japan,9,168
Korea,11,168
Mexico,11,168
Russia,18,168
Brazil,1,169
China,10,169
Great Britain,4,169
Ireland,20,169
Japan,5,169
Mexico,2,169
Russia,1,169
United States,7,169
Australia,6,170
China,10,170
France,8,170
Germany,10,170
Great Britain,3,170
India,16,170
Ireland,5,170
Japan,13,170
United States,12,170
China,16,171
France,5,171
India,8,171
Iran,2,171
Japan,4,171
Ukraine,9,171
United States,8,171
Australia,2,172
China,10,172
France,5,172
Germany,10,172
India,14,172
Iran,2,172
Japan,7,172
Korea,2,172
Russia,11,172
Australia,6,173
Brazil,3,173
China,9,173
France,18,173
Great Britain,9,173
India,8,173
Iran,11,173
Ireland,2,173
Japan,11,173
Korea,3,173
Russia,5,173
Ukraine,9,173
United States,5,173
China,3,174
France,14,174
Germany,16,174
Ireland,7,174
Japan,3,174
Korea,12,174
Russia,5,174
United States,9,174
China,3,175
France,3,175
Great Britain,4,175
Iran,2,175
Ireland,3,175
Korea,9,175
Brazil,5,176
China,8,176
Ireland,10,176
Russia,5,176
United States,4,176
Australia,2,177
France,11,177
Great Britain,14,177
Ireland,8,177
Ukraine,3,177
Brazil,2,178
China,14,178
France,2,178
Germany,2,178
Ireland,2,178
Japan,1,178
Korea,3,178
Mexico,8,178
United States,14,178
Brazil,7,179
France,4,179
India,1,179
Iran,6,179
Ukraine,10,179
United States,8,179
Australia,5,182
China,9,182
Germany,3,182
India,5,182
Korea,13,182
Mexico,18,182
Russia,11,182
Germany,3,183
Iran,3,183
Ireland,16,183
Japan,10,183
Russia,8,183
Ukraine,3,183
India,4,184
Ireland,19,184
Mexico,5,184
Brazil,12,185
China,1,185
India,12,185
Iran,1,185
Ireland,5,185
United States,11,185
Australia,9,186
Brazil,6,186
China,3,186
France,6,186
Germany,1,186
Russia,12,186
Ukraine,9,186
Australia,8,187
Germany,1,187
Ireland,7,187
Japan,4,187
Korea,16,187
Mexico,4,187
Russia,7,187
Ukraine,3,187
United States,1,187
Australia,1,188
Brazil,6,188
France,15,188
India,5,188
Korea,7,188
Russia,4,188
United States,18,188
China,5,189
France,2,189
Germany,5,189
Iran,11,189
China,2,190
France,2,190
India,10,190
Ireland,4,190
Japan,1,190
Korea,10,190
Russia,9,190
United States,4,190
Australia,3,191
France,6,191
Germany,5,191
Japan,3,191
Korea,9,191
United States,4,191
China,2,192
France,12,192
Japan,6,192
Korea,2,192
Mexico,8,192
Ukraine,3,192
United States,4,192
China,10,193
France,6,193
Germany,12,193
India,5,193
Iran,20,193
Ireland,1,193
Japan,15,193
Russia,2,193
United States,5,193
Brazil,2,194
France,6,194
Great Britain,11,194
Iran,18,194
Ireland,7,194
Japan,1,194
Australia,9,195
France,3,195
Ireland,29,195
Mexico,7,195
Russia,7,195
United States,7,195
Australia,6,196
Germany,17,196
Great Britain,36,196
India,8,196
Ireland,10,196
Korea,10,196
Ukraine,8,196
Brazil,12,197
China,8,197
Germany,12,197
Great Britain,10,197
Korea,1,197
Mexico,7,197
United States,10,197
Australia,7,198
Brazil,5,198
France,6,198
Great Britain,10,198
Ireland,4,198
Japan,1,198
Ukraine,6,198
Australia,15,199
Brazil,8,199
France,2,199
Germany,9,199
Iran,19,199
Japan,4,199
Mexico,8,199
Russia,10,199
United States,12,199
Brazil,6,200
China,5,200
France,13,200
Germany,9,200
India,1,200
Ireland,4,200
Japan,7,200
Korea,1,200
Mexico,13,200
Russia,6,200
Australia,5,201
France,7,201
Ireland,1,201
Japan,9,201
Mexico,7,201
Russia,7,201
Ukraine,12,201
United States,25,201
China,8,202
Japan,9,202
Mexico,10,202
United States,10,202
Australia,4,203
Brazil,9,203
Great Britain,3,203
India,14,203
Mexico,5,203
Russia,8,203
Ukraine,9,203
China,15,204
India,10,204
Iran,4,204
Korea,15,204
Mexico,2,204
Australia,7,205
China,9,205
France,1,205
Iran,10,205
Ireland,3,205
Korea,18,205
Mexico,18,205
Ukraine,4,205
Australia,10,206
China,6,206
Germany,1,206
Great Britain,6,206
India,8,206
Ireland,9,206
Korea,10,206
Mexico,2,206
Ukraine,10,206
Australia,9,207
France,10,207
Great Britain,7,207
India,4,207
Mexico,2,207
Ukraine,2,207
United States,26,207
China,8,208
Great Britain,3,208
India,9,208
Iran,33,208
Japan,12,208
Russia,3,208
Australia,8,209
China,4,209
France,9,209
Great Britain,9,209
Japan,8,209
Mexico,7,209
Russia,5,209
Australia,3,213
Brazil,5,213
France,3,213
India,1,213
Iran,8,213
Korea,8,213
Australia,6,214
India,3,214
Korea,3,214
United States,3,214
Australia,1,215
Brazil,2,215
Ireland,1,215
Mexico,5,216
Australia,7,217
Germany,3,217
India,12,217
Mexico,5,217
Japan,6,218
Great Britain,9,219
Great Britain,5,220
India,9,220
Korea,8,220
Mexico,14,220
Ukraine,10,220
Brazil,14,221
France,6,221
United States,6,221
Brazil,4,222
France,1,222
Germany,5,222
Korea,10,222
Ireland,8,223
Japan,2,223
France,7,224
Japan,11,224
Ukraine,13,224
China,2,225
Germany,2,225
Iran,13,225
Ukraine,3,225
Mexico,9,226
Ukraine,5,226
Mexico,6,227
China,3,228
Germany,7,228
Great Britain,9,228
Mexico,7,228
United States,9,228
Australia,8,229
Brazil,10,229
France,5,229
Ukraine,8,229
Great Britain,10,230
Japan,8,230
Great Britain,10,231
Iran,1,231
France,10,232
United States,7,232
Australia,9,233
Germany,2,233
Japan,10,233
Brazil,8,234
France,8,234
Mexico,2,234
United States,5,234
Brazil,2,235
France,4,235
Ireland,1,235
Korea,8,235
Mexico,11,235
Russia,5,235
Ukraine,6,235
Australia,5,236
France,4,236
Russia,1,236
United States,1,236
Iran,1,237
Ireland,7,237
Korea,12,237
United States,10,237
Australia,4,238
China,1,238
Ireland,6,238
Korea,4,238
Mexico,3,238
United States,4,238
Australia,12,239
France,2,239
Ukraine,1,239
Australia,7,240
France,9,240
Great Britain,9,240
India,26,240
Iran,4,240
Australia,13,244
France,6,244
Ireland,4,244
Japan,15,244
Korea,7,244
Brazil,1,245
Germany,7,245
Mexico,1,245
Ukraine,8,245
France,13,246
Ireland,8,246
Ukraine,7,246
China,8,247
France,6,247
Iran,14,247
Brazil,9,248
China,4,248
Iran,18,248
Ukraine,7,248
United States,10,248
India,5,249
Iran,4,249
Ireland,1,249
Japan,10,249
Korea,20,249
United States,10,249
India,7,250
Ireland,9,250
Mexico,3,250
Brazil,3,251
Great Britain,10,251
India,6,251
Mexico,10,251
Ukraine,3,251
United States,1,251
Japan,6,252
Korea,10,252
United States,10,252
Brazil,3,253
China,2,253
Germany,1,253
India,6,253
Ireland,4,253
Japan,1,253
Russia,9,253
China,7,254
China,14,255
Japan,1,255
Ukraine,2,255
Iran,8,256
Japan,2,256
United States,5,256
Great Britain,7,257
India,4,257
Korea,3,257
Mexico,4,257
Australia,5,258
Brazil,6,258
France,3,258
Great Britain,3,258
Mexico,18,258
China,6,259
France,3,259
Ireland,6,259
Korea,3,259
Germany,4,260
India,9,260
Mexico,7,260
Russia,5,260
Ukraine,4,260
Australia,16,261
Brazil,8,261
India,7,261
Russia,11,261
Ukraine,6,261
Australia,3,262
Brazil,9,262
France,5,262
Iran,4,262
Japan,2,262
United States,8,262
Australia,8,263
Brazil,4,263
China,4,263
Ireland,3,263
Ukraine,5,263
Brazil,1,264
Germany,10,264
Japan,4,264
Russia,6,264
Germany,6,265
Brazil,5,266
Iran,2,266
Russia,10,266
Brazil,1,267
France,2,267
Australia,8,268
China,6,268
India,1,268
Russia,10,268
Germany,9,269
Great Britain,4,269
Ireland,5,269
Russia,8,269
Ukraine,6,269
Japan,13,270
Mexico,10,270
Russia,13,270
United States,5,270
China,4,271
Iran,13,271
Japan,7,271
Mexico,10,271
Brazil,6,274
China,5,274
France,14,274
Germany,7,274
Ireland,9,274
Korea,12,274
Mexico,7,274
Ukraine,14,274
China,14,275
Germany,9,275
Great Britain,3,275
India,11,275
Iran,9,275
Japan,10,275
Korea,13,275
Mexico,4,275
Russia,19,275
United States,11,275
Australia,1,276
China,5,276
France,1,276
Germany,7,276
Great Britain,10,276
India,3,276
Ireland,12,276
Japan,2,276
Mexico,7,276
Ukraine,7,276
United States,21,276
Australia,8,277
China,3,277
France,8,277
Germany,10,277
Great Britain,15,277
India,11,277
Iran,2,277
Ireland,2,277
Korea,15,277
Ukraine,3,277
Brazil,5,278
China,3,278
France,6,278
India,6,278
Iran,7,278
Mexico,3,278
Ukraine,5,278
United States,9,278
China,12,279
Germany,6,279
Great Britain,4,279
Ireland,7,279
Japan,8,279
Russia,9,279
United States,15,279
Australia,4,280
China,5,280
France,7,280
Germany,18,280
Great Britain,11,280
Iran,15,280
Ireland,5,280
Russia,21,280
Ukraine,15,280
United States,19,280
Brazil,8,281
Great Britain,2,281
India,7,281
Ireland,2,281
Russia,5,281
Brazil,16,282
Germany,4,282
Great Britain,15,282
India,1,282
Iran,16,282
Ireland,7,282
Korea,7,282
Mexico,5,282
Ukraine,13,282
Australia,37,283
China,4,283
France,9,283
Germany,2,283
India,5,283
Korea,1,283
Russia,14,283
United States,5,283
Australia,15,284
Brazil,5,284
France,8,284
India,7,284
Iran,21,284
Ukraine,6,284
United States,9,284
Australia,8,285
Brazil,3,285
China,13,285
Germany,17,285
Great Britain,11,285
India,4,285
Korea,4,285
Russia,8,285
United States,2,285
Brazil,13,286
China,5,286
France,6,286
Germany,6,286
Great Britain,3,286
Ireland,10,286
Japan,1,286
Mexico,10,286
Ukraine,15,286
United States,2,286
Australia,5,287
Brazil,2,287
China,3,287
France,4,287
Russia,14,287
Ukraine,19,287
United States,4,287
Australia,12,288
Brazil,15,288
France,15,288
Germany,2,288
India,7,288
Iran,3,288
Japan,8,288
Russia,4,288
Brazil,16,289
Germany,17,289
Great Britain,24,289
Ireland,12,289
Japan,8,289
Korea,9,289
Mexico,11,289
Russia,6,289
Ukraine,8,289
Australia,14,290
Brazil,10,290
China,21,290
Germany,7,290
Great Britain,4,290
India,6,290
Ireland,16,290
Ukraine,24,290
United States,24,290
Australia,2,291
Brazil,5,291
China,10,291
France,10,291
Iran,16,291
Japan,22,291
Korea,2,291
Mexico,2,291
Russia,10,291
Ukraine,5,291
United States,3,291
Australia,5,292
Brazil,8,292
Germany,10,292
Great Britain,3,292
India,14,292
Iran,1,292
Mexico,5,292
Ukraine,5,292
Australia,8,293
Brazil,4,293
France,13,293
Japan,10,293
Mexico,8,293
Russia,10,293
Brazil,7,294
China,9,294
India,9,294
Ireland,10,294
Japan,13,294
Korea,12,294
Mexico,3,294
United States,5,294
China,9,295
France,8,295
India,7,295
Iran,7,295
Ireland,7,295
Japan,9,295
Korea,9,295
Russia,2,295
Ukraine,5,295
Australia,9,296
China,3,296
Germany,5,296
Great Britain,8,296
India,15,296
Ireland,1,296
Ukraine,1,296
United States,9,296
Australia,6,297
Brazil,5,297
China,2,297
France,7,297
Germany,9,297
Great Britain,13,297
India,20,297
Iran,8,297
Ireland,10,297
Russia,10,297
Ukraine,15,297
United States,2,297
Germany,30,298
Great Britain,12,298
Ireland,14,298
Korea,5,298
Russia,14,298
United States,10,298
Australia,12,299
Brazil,8,299
China,7,299
France,10,299
Germany,7,299
Great Britain,12,299
Iran,19,299
Ireland,6,299
Korea,10,299
Mexico,5,299
Russia,2,299
Ukraine,7,299
United States,9,299
China,7,300
Germany,8,300
Great Britain,8,300
India,9,300
Iran,10,300
Ireland,4,300
Japan,4,300
Mexico,9,300
Ukraine,6,300
United States,10,300
Australia,12,301
China,17,301
France,31,301
Germany,3,301
Great Britain,9,301
India,13,301
Iran,9,301
Ireland,1,301
Japan,5,301
Russia,8,301
Ukraine,5,301
United States,10,301
Australia,28,305
Brazil,4,305
China,21,305
France,9,305
Germany,19,305
India,18,305
Iran,18,305
Ireland,19,305
Japan,10,305
Korea,14,305
Mexico,12,305
Russia,7,305
Ukraine,10,305
United States,7,305
Brazil,17,306
France,15,306
Germany,7,306
Great Britain,7,306
India,9,306
Japan,14,306
Mexico,14,306
Russia,20,306
Ukraine,18,306
United States,28,306
Australia,33,307
Brazil,10,307
China,10,307
France,5,307
Germany,8,307
Great Britain,15,307
Iran,7,307
Ireland,10,307
Japan,10,307
Korea,2,307
Russia,8,307
Ukraine,6,307
United States,4,307
China,22,308
France,33,308
Germany,6,308
Great Britain,2,308
India,13,308
Iran,9,308
Ireland,5,308
Japan,19,308
Mexico,14,308
Russia,2,308
United States,42,308
Australia,12,309
Brazil,3,309
France,5,309
Iran,10,309
Ireland,12,309
Korea,17,309
Mexico,14,309
Ukraine,2,309
United States,3,309
Australia,7,310
Brazil,30,310
China,4,310
France,24,310
Germany,4,310
Great Britain,7,310
India,6,310
Iran,11,310
Ireland,25,310
Korea,2,310
Russia,7,310
Ukraine,23,310
United States,2,310
China,7,311
Great Britain,8,311
India,3,311
Iran,20,311
Ireland,6,311
Japan,6,311
Korea,1,311
Russia,17,311
Ukraine,4,311
United States,9,311
Australia,7,312
Brazil,9,312
Germany,13,312
Great Britain,15,312
India,7,312
Ireland,4,312
Japan,8,312
Korea,28,312
Mexico,11,312
Russia,16,312
Ukraine,3,312
United States,8,312
Australia,5,313
Brazil,3,313
China,6,313
Germany,9,313
Great Britain,12,313
India,6,313
Iran,23,313
Ireland,5,313
Japan,10,313
Korea,10,313
Russia,18,313
Ukraine,9,313
China,6,314
Germany,6,314
Great Britain,3,314
India,14,314
Ireland,8,314
Japan,9,314
Korea,13,314
Russia,3,314
Ukraine,6,314
United States,2,314
China,4,315
France,10,315
Germany,21,315
Great Britain,4,315
India,9,315
Iran,6,315
Japan,5,315
Korea,8,315
Mexico,43,315
Russia,10,315
Ukraine,7,315
United States,9,315
Australia,13,316
China,2,316
Germany,14,316
Great Britain,13,316
India,5,316
Ireland,11,316
Japan,11,316
Korea,12,316
Mexico,3,316
Ukraine,9,316
United States,13,316
Brazil,20,317
France,2,317
Germany,8,317
Great Britain,5,317
India,21,317
Iran,10,317
Japan,16,317
Korea,3,317
Mexico,9,317
Russia,4,317
Ukraine,31,317
United States,10,317
Australia,4,318
China,8,318
France,12,318
Germany,1,318
Great Britain,7,318
Iran,3,318
Korea,9,318
Russia,11,318
Ukraine,1,318
United States,18,318
China,3,319
France,5,319
Germany,38,319
Great Britain,24,319
India,6,319
Iran,19,319
Ireland,11,319
Japan,3,319
Korea,15,319
Mexico,13,319
Russia,16,319
Ukraine,8,319
United States,5,319
Australia,18,320
Brazil,7,320
China,2,320
France,14,320
Germany,35,320
Great Britain,10,320
India,13,320
Iran,8,320
Japan,16,320
Korea,11,320
Mexico,11,320
Russia,12,320
Ukraine,9,320
United States,11,320
Australia,3,321
Brazil,31,321
China,17,321
Germany,16,321
Great Britain,24,321
Iran,10,321
Ireland,5,321
Korea,10,321
Mexico,10,321
Russia,21,321
United States,6,321
Australia,6,322
China,13,322
Great Britain,3,322
Iran,2,322
Ireland,17,322
Japan,21,322
Korea,21,322
Mexico,8,322
Russia,8,322
Ukraine,11,322
Brazil,9,323
China,9,323
France,9,323
Germany,19,323
India,8,323
Iran,3,323
Ireland,5,323
Japan,5,323
Korea,28,323
Ukraine,11,323
Australia,3,324
Brazil,9,324
China,7,324
France,9,324
Germany,5,324
Great Britain,10,324
India,7,324
Ireland,4,324
Japan,26,324
Korea,10,324
Russia,15,324
Ukraine,4,324
United States,20,324
Australia,1,325
Brazil,9,325
China,24,325
France,5,325
Germany,2,325
Great Britain,11,325
India,10,325
Iran,16,325
Japan,9,325
Korea,21,325
Russia,20,325
Ukraine,3,325
United States,29,325
Brazil,10,326
China,10,326
France,12,326
Germany,6,326
Iran,18,326
Japan,20,326
Mexico,7,326
Russia,9,326
Ukraine,10,326
United States,4,326
Australia,11,327
Brazil,18,327
China,17,327
France,19,327
Great Britain,8,327
India,4,327
Iran,6,327
Ireland,9,327
Japan,3,327
